"","county","year","foi","incidence","previousyear","previnf"
"3519","Le Granit-Quebec","2009",0.215175468779122,0,0,0.0255883433171701
"3520","Le Granit-Quebec","2010",0.428740422489634,1,0,0.215175468779122
"3529","Le Haut-Saint-Fran̤ois-Quebec","2007",0.0162431168008801,0,0,1
"3530","Le Haut-Saint-Fran̤ois-Quebec","2008",0.0642252247636267,0,0,0.0162431168008801
"3531","Le Haut-Saint-Fran̤ois-Quebec","2009",0.413694280760112,0,0,0.0642252247636267
"3532","Le Haut-Saint-Fran̤ois-Quebec","2010",0.877748726636329,0,0,0.413694280760112
"3533","Le Haut-Saint-Fran̤ois-Quebec","2011",0.98219051522719,1,0,0.877748726636329
"3541","Le Haut-Saint-Laurent-Qu̩bec","2007",0.143023141711614,0,0,1
"3542","Le Haut-Saint-Laurent-Qu̩bec","2008",0.797831417735706,0,0,0.143023141711614
"3543","Le Haut-Saint-Laurent-Qu̩bec","2009",0.922644917557217,0,0,0.797831417735706
"3544","Le Haut-Saint-Laurent-Qu̩bec","2010",0.988797888814477,0,0,0.922644917557217
"3545","Le Haut-Saint-Laurent-Qu̩bec","2011",0.996026257056956,0,0,0.988797888814477
"3546","Le Haut-Saint-Laurent-Qu̩bec","2012",0.996037487529206,0,0,0.996026257056956
"3547","Le Haut-Saint-Laurent-Qu̩bec","2013",0.996037497040665,1,0,0.996037487529206
"3553","Lee-Kentucky","2007",8.82238953087579e-17,0,0,1
"3554","Lee-Kentucky","2008",0.00265137983158098,0,0,8.82238953087579e-17
"3555","Lee-Kentucky","2009",0.0133582595268987,0,0,0.00265137983158098
"3556","Lee-Kentucky","2010",0.0557526235061992,0,0,0.0133582595268987
"3557","Lee-Kentucky","2011",0.12245403379542,0,0,0.0557526235061992
"3558","Lee-Kentucky","2012",0.67231508595482,0,0,0.12245403379542
"3559","Lee-Kentucky","2013",0.996278036362734,1,0,0.67231508595482
"3565","Lee-Virginia","2007",2.09884620531518e-17,0,0,0.99869818374911
"3566","Lee-Virginia","2008",0.010221509037425,0,0,2.09884620531518e-17
"3567","Lee-Virginia","2009",0.0749720481737006,0,0,0.010221509037425
"3568","Lee-Virginia","2010",0.189182243074829,0,0,0.0749720481737006
"3569","Lee-Virginia","2011",0.443048040671468,0,0,0.189182243074829
"3570","Lee-Virginia","2012",0.808091269114656,1,0,0.443048040671468
"3577","Les Collines-De-L'Outaouais-Quebec","2007",0.0547880335700298,0,0,0.982995497315303
"3578","Les Collines-De-L'Outaouais-Quebec","2008",0.162381354697577,0,0,0.0547880335700298
"3579","Les Collines-De-L'Outaouais-Quebec","2009",0.526824797773049,1,0,0.162381354697577
"3589","Les Laurentides-Quebec","2007",0.0131920353207598,0,0,1
"3590","Les Laurentides-Quebec","2008",0.116255106327517,0,0,0.0131920353207598
"3591","Les Laurentides-Quebec","2009",0.38378288664002,0,0,0.116255106327517
"3592","Les Laurentides-Quebec","2010",0.442678915676702,1,0,0.38378288664002
"3601","Letcher-Kentucky","2007",4.27832806034792e-16,0,0,1
"3602","Letcher-Kentucky","2008",0.0284723136822277,0,0,4.27832806034792e-16
"3603","Letcher-Kentucky","2009",0.124860881609817,0,0,0.0284723136822277
"3604","Letcher-Kentucky","2010",0.340531313736911,0,0,0.124860881609817
"3605","Letcher-Kentucky","2011",0.537918745923094,0,0,0.340531313736911
"3606","Letcher-Kentucky","2012",0.856690380155888,1,0,0.537918745923094
"3613","Lewis-New York","2007",0.566921147020801,0,0,0.992600428070455
"3614","Lewis-New York","2008",0.957843019320967,1,0,0.566921147020801
"3625","Lewis-Tennessee","2007",1.38185997554051e-27,0,0,1
"3626","Lewis-Tennessee","2008",1.85814508923213e-09,0,0,1.38185997554051e-27
"3627","Lewis-Tennessee","2009",1.61817274886883e-06,0,0,1.85814508923213e-09
"3628","Lewis-Tennessee","2010",0.0269910622187345,0,0,1.61817274886883e-06
"3629","Lewis-Tennessee","2011",0.108052748852667,0,0,0.0269910622187345
"3630","Lewis-Tennessee","2012",0.487675779467323,1,0,0.108052748852667
"3637","Liberty-Texas","2007",1.22721532166782e-52,0,0,0.999994387834545
"3638","Liberty-Texas","2008",5.13819526876501e-28,0,0,1.22721532166782e-52
"3639","Liberty-Texas","2009",3.46043057972032e-12,0,0,5.13819526876501e-28
"3640","Liberty-Texas","2010",3.46260382125842e-12,0,0,3.46043057972032e-12
"3641","Liberty-Texas","2011",1.88176366417685e-09,0,0,3.46260382125842e-12
"3642","Liberty-Texas","2012",1.88226921386297e-09,0,0,1.88176366417685e-09
"3643","Liberty-Texas","2013",8.84850200690455e-06,0,0,1.88226921386297e-09
"3644","Liberty-Texas","2014",0.000156188592608249,0,0,8.84850200690455e-06
"3645","Liberty-Texas","2015",0.000156357480125211,0,0,0.000156188592608249
"3646","Liberty-Texas","2016",0.000158309009859097,0,0,0.000156357480125211
"3647","Liberty-Texas","2017",0.0434454920839372,0,0,0.000158309009859097
"3648","Liberty-Texas","2018",1,1,0,0.0434454920839372
"3649","Limestone-Alabama","2007",6.72118497017081e-28,0,0,1
"3650","Limestone-Alabama","2008",3.62135816381698e-09,0,0,6.72118497017081e-28
"3651","Limestone-Alabama","2009",2.32096045111234e-07,0,0,3.62135816381698e-09
"3652","Limestone-Alabama","2010",0.00273184457094431,0,0,2.32096045111234e-07
"3653","Limestone-Alabama","2011",0.129560354924185,0,0,0.00273184457094431
"3654","Limestone-Alabama","2012",0.329338502361821,0,0,0.129560354924185
"3655","Limestone-Alabama","2013",0.600585435086401,0,0,0.329338502361821
"3656","Limestone-Alabama","2014",0.822096063010103,1,0,0.600585435086401
"3661","Lincoln-Missouri","2007",2.5298003653543e-29,0,0,0.999976578567332
"3662","Lincoln-Missouri","2008",5.79358237905474e-16,0,0,2.5298003653543e-29
"3663","Lincoln-Missouri","2009",0.133392827426835,0,0,5.79358237905474e-16
"3664","Lincoln-Missouri","2010",0.133407396462137,0,0,0.133392827426835
"3665","Lincoln-Missouri","2011",0.1381840554805,1,0,0.133407396462137
"3673","Litchfield-Connecticut","2007",0.479667501155795,1,0,0.999999999999939
"3685","Livingston-New York","2007",0.0117524079693856,0,0,0.999999999999999
"3686","Livingston-New York","2008",0.112047092247481,0,0,0.0117524079693856
"3687","Livingston-New York","2009",0.571312387364814,1,0,0.112047092247481
"3697","Lotbini̬re-Quebec","2007",0.000468450113905643,0,0,0.999999999999999
"3698","Lotbini̬re-Quebec","2008",0.0025969231491695,0,0,0.000468450113905643
"3699","Lotbini̬re-Quebec","2009",0.0291524742386091,0,0,0.0025969231491695
"3700","Lotbini̬re-Quebec","2010",0.55911260624338,0,0,0.0291524742386091
"3701","Lotbini̬re-Quebec","2011",0.991146832609308,1,0,0.55911260624338
"3709","Luzerne-Pennsylvania","2007",0.0372619521948867,0,0,1
"3710","Luzerne-Pennsylvania","2008",0.24227061914831,1,0,0.0372619521948867
"3721","Lycoming-Pennsylvania","2007",0.00506266333489376,0,0,0.999999999999998
"3722","Lycoming-Pennsylvania","2008",0.209201282388987,0,0,0.00506266333489376
"3723","Lycoming-Pennsylvania","2009",0.771848645574591,1,0,0.209201282388987
"3733","Mackinac-Michigan","2007",5.08938247593497e-13,0,0,0.999999999999979
"3734","Mackinac-Michigan","2008",7.09363630449696e-13,0,0,5.08938247593497e-13
"3735","Mackinac-Michigan","2009",1.81940962352375e-05,0,0,7.09363630449696e-13
"3736","Mackinac-Michigan","2010",0.0150960807606933,0,0,1.81940962352375e-05
"3737","Mackinac-Michigan","2011",0.0226787247675771,0,0,0.0150960807606933
"3738","Mackinac-Michigan","2012",0.023525249226516,0,0,0.0226787247675771
"3739","Mackinac-Michigan","2013",0.117308332893533,1,0,0.023525249226516
"3745","Macon-Tennessee","2007",6.27498022027612e-23,0,0,1
"3746","Macon-Tennessee","2008",1.31373029236373e-06,0,0,6.27498022027612e-23
"3747","Macon-Tennessee","2009",2.63043746937063e-05,0,0,1.31373029236373e-06
"3748","Macon-Tennessee","2010",0.0166362556077683,0,0,2.63043746937063e-05
"3749","Macon-Tennessee","2011",0.0930395922166854,0,0,0.0166362556077683
"3750","Macon-Tennessee","2012",0.545668927959767,0,0,0.0930395922166854
"3751","Macon-Tennessee","2013",0.878250793402399,1,0,0.545668927959767
"3757","Madawaska-New Brunswick","2007",2.07298028079341e-07,0,0,0.999750636366812
"3758","Madawaska-New Brunswick","2008",1.12923698151092e-06,0,0,2.07298028079341e-07
"3759","Madawaska-New Brunswick","2009",3.72883133711835e-05,0,0,1.12923698151092e-06
"3760","Madawaska-New Brunswick","2010",0.00823874217643212,0,0,3.72883133711835e-05
"3761","Madawaska-New Brunswick","2011",0.0256397533747107,0,0,0.00823874217643212
"3762","Madawaska-New Brunswick","2012",0.0842599903232666,1,0,0.0256397533747107
"3769","Madison-Alabama","2007",3.58250363953765e-27,0,0,1
"3770","Madison-Alabama","2008",1.48854716031464e-08,0,0,3.58250363953765e-27
"3771","Madison-Alabama","2009",6.99737693562042e-07,0,0,1.48854716031464e-08
"3772","Madison-Alabama","2010",0.00153394813924176,0,0,6.99737693562042e-07
"3773","Madison-Alabama","2011",0.162459446499839,0,0,0.00153394813924176
"3774","Madison-Alabama","2012",0.370617028465945,0,0,0.162459446499839
"3775","Madison-Alabama","2013",0.586144594748227,0,0,0.370617028465945
"3776","Madison-Alabama","2014",0.868774752069171,0,0,0.586144594748227
"3777","Madison-Alabama","2015",0.95028904929418,0,0,0.868774752069171
"3778","Madison-Alabama","2016",0.99999498700361,1,0,0.95028904929418
"3781","Madison-Arkansas","2007",8.84785648739135e-41,0,0,0.999915483558595
"3782","Madison-Arkansas","2008",6.76768150020965e-22,0,0,8.84785648739135e-41
"3783","Madison-Arkansas","2009",0.000545514597314133,0,0,6.76768150020965e-22
"3784","Madison-Arkansas","2010",0.000545521886373689,0,0,0.000545514597314133
"3785","Madison-Arkansas","2011",0.0161932521647178,0,0,0.000545521886373689
"3786","Madison-Arkansas","2012",0.0162982506779798,0,0,0.0161932521647178
"3787","Madison-Arkansas","2013",0.0767918875500177,0,0,0.0162982506779798
"3788","Madison-Arkansas","2014",0.424079376737331,1,0,0.0767918875500177
"3793","Madison-Illinois","2007",3.84020456744515e-27,0,0,1
"3794","Madison-Illinois","2008",1.59445100842158e-13,0,0,3.84020456744515e-27
"3795","Madison-Illinois","2009",0.0384441606835705,0,0,1.59445100842158e-13
"3796","Madison-Illinois","2010",0.039092546153747,0,0,0.0384441606835705
"3797","Madison-Illinois","2011",0.148932749714083,0,0,0.039092546153747
"3798","Madison-Illinois","2012",0.538796029605334,0,0,0.148932749714083
"3799","Madison-Illinois","2013",0.577323258271797,0,0,0.538796029605334
"3800","Madison-Illinois","2014",0.947543279896849,0,0,0.577323258271797
"3801","Madison-Illinois","2015",0.99989067622813,1,0,0.947543279896849
"3805","Madison-North Carolina","2007",2.52183431827471e-18,0,0,0.999999999988667
"3806","Madison-North Carolina","2008",0.00728798980258717,0,0,2.52183431827471e-18
"3807","Madison-North Carolina","2009",0.0805579302668118,0,0,0.00728798980258717
"3808","Madison-North Carolina","2010",0.29269290057236,0,0,0.0805579302668118
"3809","Madison-North Carolina","2011",0.467251172122014,0,0,0.29269290057236
"3810","Madison-North Carolina","2012",0.777436915138877,0,0,0.467251172122014
"3811","Madison-North Carolina","2013",0.931673989143252,0,0,0.777436915138877
"3812","Madison-North Carolina","2014",0.932360020655744,0,0,0.931673989143252
"3813","Madison-North Carolina","2015",0.933632840500297,0,0,0.932360020655744
"3814","Madison-North Carolina","2016",0.968031403929654,0,0,0.933632840500297
"3815","Madison-North Carolina","2017",0.962216264022912,0,0,0.968031403929654
"3816","Madison-North Carolina","2018",0.892354523458368,1,0,0.962216264022912
"3817","Madison-Ohio","2007",4.68437082402902e-13,0,0,0.892354523458368
"3818","Madison-Ohio","2008",6.60270031745413e-05,0,0,4.68437082402902e-13
"3819","Madison-Ohio","2009",0.000682656061928,0,0,6.60270031745413e-05
"3820","Madison-Ohio","2010",0.0180697871170986,0,0,0.000682656061928
"3821","Madison-Ohio","2011",0.0967681189867851,0,0,0.0180697871170986
"3822","Madison-Ohio","2012",0.615249132184864,1,0,0.0967681189867851
"3829","Manistee-Michigan","2007",2.40470467415904e-14,0,0,0.999999762701341
"3830","Manistee-Michigan","2008",2.72006323848578e-13,0,0,2.40470467415904e-14
"3831","Manistee-Michigan","2009",2.4468131605287e-06,0,0,2.72006323848578e-13
"3832","Manistee-Michigan","2010",2.65797486989551e-05,0,0,2.4468131605287e-06
"3833","Manistee-Michigan","2011",4.36582082246554e-05,0,0,2.65797486989551e-05
"3834","Manistee-Michigan","2012",5.46345714248104e-05,0,0,4.36582082246554e-05
"3835","Manistee-Michigan","2013",0.0181889312671784,0,0,5.46345714248104e-05
"3836","Manistee-Michigan","2014",0.536287203977511,1,0,0.0181889312671784
"3841","Manitowoc-Wisconsin","2007",1.09685557699353e-17,0,0,1
"3842","Manitowoc-Wisconsin","2008",4.67476081062435e-16,0,0,1.09685557699353e-17
"3843","Manitowoc-Wisconsin","2009",6.56413046992321e-09,0,0,4.67476081062435e-16
"3844","Manitowoc-Wisconsin","2010",3.0678954422377e-07,0,0,6.56413046992321e-09
"3845","Manitowoc-Wisconsin","2011",4.2387466610998e-07,0,0,3.0678954422377e-07
"3846","Manitowoc-Wisconsin","2012",0.000151177659444718,0,0,4.2387466610998e-07
"3847","Manitowoc-Wisconsin","2013",0.00909899106166589,0,0,0.000151177659444718
"3848","Manitowoc-Wisconsin","2014",0.114299025431424,0,0,0.00909899106166589
"3849","Manitowoc-Wisconsin","2015",0.125728617659813,1,0,0.114299025431424
"3853","Marion-Arkansas","2007",6.83736124848792e-38,0,0,1
"3854","Marion-Arkansas","2008",1.78330135433442e-19,0,0,6.83736124848792e-38
"3855","Marion-Arkansas","2009",0.00769342650699078,0,0,1.78330135433442e-19
"3856","Marion-Arkansas","2010",0.00769385830419734,0,0,0.00769342650699078
"3857","Marion-Arkansas","2011",0.110201770870796,0,0,0.00769385830419734
"3858","Marion-Arkansas","2012",0.111847027039989,0,0,0.110201770870796
"3859","Marion-Arkansas","2013",0.211065557782644,1,0,0.111847027039989
"3865","Marion-Missouri","2007",1.45485752690748e-29,0,0,0.999999999999998
"3866","Marion-Missouri","2008",1.24685865079871e-17,0,0,1.45485752690748e-29
"3867","Marion-Missouri","2009",0.122406683542219,0,0,1.24685865079871e-17
"3868","Marion-Missouri","2010",0.122407583555462,0,0,0.122406683542219
"3869","Marion-Missouri","2011",0.178881444464565,0,0,0.122407583555462
"3870","Marion-Missouri","2012",0.204474184674016,0,0,0.178881444464565
"3871","Marion-Missouri","2013",0.273013491831005,1,0,0.204474184674016
"3877","Marion-Tennessee","2007",8.05605427496909e-25,0,0,1
"3878","Marion-Tennessee","2008",5.91757874025196e-07,0,0,8.05605427496909e-25
"3879","Marion-Tennessee","2009",2.05762890138578e-05,0,0,5.91757874025196e-07
"3880","Marion-Tennessee","2010",0.000977635240120915,0,0,2.05762890138578e-05
"3881","Marion-Tennessee","2011",0.209330280154625,0,0,0.000977635240120915
"3882","Marion-Tennessee","2012",0.605547178358342,1,0,0.209330280154625
"3889","Marquette-Michigan","2007",4.57694688228116e-18,0,0,0.998720841053939
"3890","Marquette-Michigan","2008",6.5978731816197e-18,0,0,4.57694688228116e-18
"3891","Marquette-Michigan","2009",3.36962662079182e-09,0,0,6.5978731816197e-18
"3892","Marquette-Michigan","2010",0.000327387982367772,0,0,3.36962662079182e-09
"3893","Marquette-Michigan","2011",0.0003314518705282,0,0,0.000327387982367772
"3894","Marquette-Michigan","2012",0.000333073551580584,0,0,0.0003314518705282
"3895","Marquette-Michigan","2013",0.451178406981984,0,0,0.000333073551580584
"3896","Marquette-Michigan","2014",0.807993425399017,1,0,0.451178406981984
"3901","Marshall-Alabama","2007",2.00269056440625e-27,0,0,1
"3902","Marshall-Alabama","2008",1.54225980391892e-08,0,0,2.00269056440625e-27
"3903","Marshall-Alabama","2009",7.69715955197824e-07,0,0,1.54225980391892e-08
"3904","Marshall-Alabama","2010",0.000395760196295661,0,0,7.69715955197824e-07
"3905","Marshall-Alabama","2011",0.138620171637337,0,0,0.000395760196295661
"3906","Marshall-Alabama","2012",0.300526974645281,0,0,0.138620171637337
"3907","Marshall-Alabama","2013",0.496476447807131,0,0,0.300526974645281
"3908","Marshall-Alabama","2014",0.627575981160901,1,0,0.496476447807131
"3913","Marshall-Tennessee","2007",2.84735449419548e-26,0,0,0.999878468229024
"3914","Marshall-Tennessee","2008",2.50016005318869e-08,0,0,2.84735449419548e-26
"3915","Marshall-Tennessee","2009",1.03897767098571e-06,0,0,2.50016005318869e-08
"3916","Marshall-Tennessee","2010",0.0132974291582112,0,0,1.03897767098571e-06
"3917","Marshall-Tennessee","2011",0.118359853546227,0,0,0.0132974291582112
"3918","Marshall-Tennessee","2012",0.46530482648218,0,0,0.118359853546227
"3919","Marshall-Tennessee","2013",0.756587020462495,0,0,0.46530482648218
"3920","Marshall-Tennessee","2014",0.942996349950919,1,0,0.756587020462495
"3925","Martin-Indiana","2007",3.89345195457271e-21,0,0,0.999942308774821
"3926","Martin-Indiana","2008",3.21737393153638e-08,0,0,3.89345195457271e-21
"3927","Martin-Indiana","2009",4.64680823290023e-06,0,0,3.21737393153638e-08
"3928","Martin-Indiana","2010",0.284780202654407,0,0,4.64680823290023e-06
"3929","Martin-Indiana","2011",0.82072878925944,1,0,0.284780202654407
"3937","Matane-Quebec","2007",2.24871595736342e-10,0,0,0.999999834959416
"3938","Matane-Quebec","2008",1.34978143222839e-09,0,0,2.24871595736342e-10
"3939","Matane-Quebec","2009",8.49452887375363e-08,0,0,1.34978143222839e-09
"3940","Matane-Quebec","2010",0.000557211903808068,0,0,8.49452887375363e-08
"3941","Matane-Quebec","2011",0.00169335987979291,0,0,0.000557211903808068
"3942","Matane-Quebec","2012",0.155473818185029,0,0,0.00169335987979291
"3943","Matane-Quebec","2013",0.22627150206581,1,0,0.155473818185029
"3949","Maury-Tennessee","2007",1.33492721431715e-26,0,0,1
"3950","Maury-Tennessee","2008",1.01743707930848e-08,0,0,1.33492721431715e-26
"3951","Maury-Tennessee","2009",8.05250542418083e-07,0,0,1.01743707930848e-08
"3952","Maury-Tennessee","2010",0.0270575493535242,0,0,8.05250542418083e-07
"3953","Maury-Tennessee","2011",0.105736819193875,0,0,0.0270575493535242
"3954","Maury-Tennessee","2012",0.521966388614779,0,0,0.105736819193875
"3955","Maury-Tennessee","2013",0.725977054735875,1,0,0.521966388614779
"3961","McDonald-Missouri","2007",3.20131947281923e-41,0,0,0.999978218896309
"3962","McDonald-Missouri","2008",3.46057658940538e-23,0,0,3.20131947281923e-41
"3963","McDonald-Missouri","2009",0.000216788591538829,0,0,3.46057658940538e-23
"3964","McDonald-Missouri","2010",0.000216789363899524,0,0,0.000216788591538829
"3965","McDonald-Missouri","2011",0.00337336602824154,0,0,0.000216789363899524
"3966","McDonald-Missouri","2012",0.00345984717108612,0,0,0.00337336602824154
"3967","McDonald-Missouri","2013",0.0445411639549175,0,0,0.00345984717108612
"3968","McDonald-Missouri","2014",0.199267008362759,0,0,0.0445411639549175
"3969","McDonald-Missouri","2015",0.577556659403609,1,0,0.199267008362759
"3973","McDowell-North Carolina","2007",1.35229021600239e-17,0,0,1
"3974","McDowell-North Carolina","2008",0.0140405379496499,0,0,1.35229021600239e-17
"3975","McDowell-North Carolina","2009",0.0983316930175577,0,0,0.0140405379496499
"3976","McDowell-North Carolina","2010",0.321328507242816,1,0,0.0983316930175577
"3985","Meade-Kentucky","2007",4.98037436907392e-21,0,0,0.910744221128871
"3986","Meade-Kentucky","2008",6.04119274712565e-07,0,0,4.98037436907392e-21
"3987","Meade-Kentucky","2009",6.14403587443733e-06,0,0,6.04119274712565e-07
"3988","Meade-Kentucky","2010",0.177767399635244,0,0,6.14403587443733e-06
"3989","Meade-Kentucky","2011",0.592620316168421,0,0,0.177767399635244
"3990","Meade-Kentucky","2012",0.76191568018971,1,0,0.592620316168421
"3997","Medina-Ohio","2007",1.22176895851646e-09,0,0,0.999993545948191
"3998","Medina-Ohio","2008",6.28962173915245e-05,0,0,1.22176895851646e-09
"3999","Medina-Ohio","2009",0.023002412905222,0,0,6.28962173915245e-05
"4000","Medina-Ohio","2010",0.0256015162802913,0,0,0.023002412905222
"4001","Medina-Ohio","2011",0.581677802217803,0,0,0.0256015162802913
"4002","Medina-Ohio","2012",0.981892219402149,1,0,0.581677802217803
"4009","Meigs-Tennessee","2007",1.66368883230777e-22,0,0,0.999999999745181
"4010","Meigs-Tennessee","2008",2.02017651844648e-05,0,0,1.66368883230777e-22
"4011","Meigs-Tennessee","2009",0.00051258766858257,0,0,2.02017651844648e-05
"4012","Meigs-Tennessee","2010",0.00402882446343462,0,0,0.00051258766858257
"4013","Meigs-Tennessee","2011",0.22141002060377,0,0,0.00402882446343462
"4014","Meigs-Tennessee","2012",0.599825065787012,1,0,0.22141002060377
"4021","Mekinac (Part 1 Of)-Quebec","2007",0.000509835999051531,0,0,0.9865047899685
"4022","Mekinac (Part 1 Of)-Quebec","2008",0.00432256747907606,0,0,0.000509835999051531
"4023","Mekinac (Part 1 Of)-Quebec","2009",0.0275399687132406,0,0,0.00432256747907606
"4024","Mekinac (Part 1 Of)-Quebec","2010",0.381075366733104,1,0,0.0275399687132406
"4033","Memphr̩magog-Quebec","2007",0.0711289954327344,0,0,1
"4034","Memphr̩magog-Quebec","2008",0.269721829435363,0,0,0.0711289954327344
"4035","Memphr̩magog-Quebec","2009",0.555955917775981,1,0,0.269721829435363
"4045","Mercer-North Dakota","2007",8.34371055358966e-45,0,0,1
"4046","Mercer-North Dakota","2008",5.97274949189095e-44,0,0,8.34371055358966e-45
"4047","Mercer-North Dakota","2009",4.45064942723246e-20,0,0,5.97274949189095e-44
"4048","Mercer-North Dakota","2010",4.49534016970335e-20,0,0,4.45064942723246e-20
"4049","Mercer-North Dakota","2011",4.94988522847719e-20,0,0,4.49534016970335e-20
"4050","Mercer-North Dakota","2012",1.36296858862955e-19,0,0,4.94988522847719e-20
"4051","Mercer-North Dakota","2013",9.57419935576211e-13,0,0,1.36296858862955e-19
"4052","Mercer-North Dakota","2014",6.25622364344565e-09,0,0,9.57419935576211e-13
"4053","Mercer-North Dakota","2015",0.0371037613670663,0,0,6.25622364344565e-09
"4054","Mercer-North Dakota","2016",0.0371705567345671,0,0,0.0371037613670663
"4055","Mercer-North Dakota","2017",0.900400615195182,0,0,0.0371705567345671
"4056","Mercer-North Dakota","2018",1,1,0,0.900400615195182
"4057","Mercer-West Virginia","2007",6.53370504008552e-13,0,0,1
"4058","Mercer-West Virginia","2008",0.295234631767092,0,0,6.53370504008552e-13
"4059","Mercer-West Virginia","2009",0.592453652743145,1,0,0.295234631767092
"4069","Merrimack-New Hampshire","2007",0.283072281987525,0,0,0.999280198252681
"4070","Merrimack-New Hampshire","2008",0.768897520882078,1,0,0.283072281987525
"4081","Middlesex-Massachusetts","2007",0.215502483910928,0,0,1
"4082","Middlesex-Massachusetts","2008",0.65455628901571,1,0,0.215502483910928
"4093","Mifflin-Pennsylvania","2007",0.000336454269398254,0,0,0.999999999999999
"4094","Mifflin-Pennsylvania","2008",0.132189087729554,1,0,0.000336454269398254
"4105","Miller-Missouri","2007",5.12485697019946e-34,0,0,0.999999999997986
"4106","Miller-Missouri","2008",8.34482081377727e-19,0,0,5.12485697019946e-34
"4107","Miller-Missouri","2009",0.0136866751470306,0,0,8.34482081377727e-19
"4108","Miller-Missouri","2010",0.0136871655498763,0,0,0.0136866751470306
"4109","Miller-Missouri","2011",0.0220065985421616,0,0,0.0136871655498763
"4110","Miller-Missouri","2012",0.0873701517932497,0,0,0.0220065985421616
"4111","Miller-Missouri","2013",0.569792557930329,0,0,0.0873701517932497
"4112","Miller-Missouri","2014",0.917137678663364,1,0,0.569792557930329
"4117","Mineral-West Virginia","2007",3.82234176742564e-07,0,0,0.999999999999999
"4118","Mineral-West Virginia","2008",0.069506405857146,0,0,3.82234176742564e-07
"4119","Mineral-West Virginia","2009",0.357805003329165,0,0,0.069506405857146
"4120","Mineral-West Virginia","2010",0.821386337040542,0,0,0.357805003329165
"4121","Mineral-West Virginia","2011",0.98275296981241,1,0,0.821386337040542
"4129","Moniteau-Missouri","2007",1.24156872859351e-33,0,0,0.999999993765406
"4130","Moniteau-Missouri","2008",3.48104893874524e-19,0,0,1.24156872859351e-33
"4131","Moniteau-Missouri","2009",0.0139536556099567,0,0,3.48104893874524e-19
"4132","Moniteau-Missouri","2010",0.013953833405261,0,0,0.0139536556099567
"4133","Moniteau-Missouri","2011",0.0249332410863836,0,0,0.013953833405261
"4134","Moniteau-Missouri","2012",0.0685965527954258,0,0,0.0249332410863836
"4135","Moniteau-Missouri","2013",0.504596168503097,0,0,0.0685965527954258
"4136","Moniteau-Missouri","2014",0.932967047868442,1,0,0.504596168503097
"4141","Monongalia-West Virginia","2007",3.1919918701996e-08,0,0,1
"4142","Monongalia-West Virginia","2008",0.0371930581594628,0,0,3.1919918701996e-08
"4143","Monongalia-West Virginia","2009",0.243373769538064,0,0,0.0371930581594628
"4144","Monongalia-West Virginia","2010",0.587299770702087,0,0,0.243373769538064
"4145","Monongalia-West Virginia","2011",0.848356336437597,1,0,0.587299770702087
"4153","Monroe-Illinois","2007",8.06749236855245e-29,0,0,0.999999963243248
"4154","Monroe-Illinois","2008",4.60172633013204e-14,0,0,8.06749236855245e-29
"4155","Monroe-Illinois","2009",0.0169922068642254,0,0,4.60172633013204e-14
"4156","Monroe-Illinois","2010",0.0174345266818141,0,0,0.0169922068642254
"4157","Monroe-Illinois","2011",0.109931224783318,0,0,0.0174345266818141
"4158","Monroe-Illinois","2012",0.502341518032211,1,0,0.109931224783318
"4165","Monroe-Indiana","2007",6.69694597313799e-20,0,0,0.999999999991
"4166","Monroe-Indiana","2008",4.58230065857902e-08,0,0,6.69694597313799e-20
"4167","Monroe-Indiana","2009",3.04619954684602e-06,0,0,4.58230065857902e-08
"4168","Monroe-Indiana","2010",0.146767213643931,1,0,3.04619954684602e-06
"4177","Monroe-Pennsylvania","2007",0.0892545448018981,0,0,0.999999925153912
"4178","Monroe-Pennsylvania","2008",0.538025261312075,0,0,0.0892545448018981
"4179","Monroe-Pennsylvania","2009",0.969015294399121,1,0,0.538025261312075
"4189","Monroe-West Virginia","2007",5.96778907423432e-12,0,0,1
"4190","Monroe-West Virginia","2008",0.213864390685806,0,0,5.96778907423432e-12
"4191","Monroe-West Virginia","2009",0.544236230866765,1,0,0.213864390685806
"4201","Monroe-Wisconsin","2007",4.71093483138118e-24,0,0,0.999855868180601
"4202","Monroe-Wisconsin","2008",2.35299622696308e-21,0,0,4.71093483138118e-24
"4203","Monroe-Wisconsin","2009",1.76107213374556e-08,0,0,2.35299622696308e-21
"4204","Monroe-Wisconsin","2010",1.77386056886676e-08,0,0,1.76107213374556e-08
"4205","Monroe-Wisconsin","2011",2.2356985584203e-08,0,0,1.77386056886676e-08
"4206","Monroe-Wisconsin","2012",4.31638794181235e-05,0,0,2.2356985584203e-08
"4207","Monroe-Wisconsin","2013",0.0244329585095945,0,0,4.31638794181235e-05
"4208","Monroe-Wisconsin","2014",0.193462909691081,0,0,0.0244329585095945
"4209","Monroe-Wisconsin","2015",0.272099916755719,0,0,0.193462909691081
"4210","Monroe-Wisconsin","2016",0.919819665874908,1,0,0.272099916755719
"4213","Montgomery-New York","2007",0.717136627789429,1,0,1
"4225","Montgomery-North Carolina","2007",5.31019837493878e-15,0,0,1
"4226","Montgomery-North Carolina","2008",0.00865073413276666,0,0,5.31019837493878e-15
"4227","Montgomery-North Carolina","2009",0.018869557654237,0,0,0.00865073413276666
"4228","Montgomery-North Carolina","2010",0.0543047873867859,0,0,0.018869557654237
